1.71 0.0327087 -0.0654174 
1.72 0.032061 -0.064122 
1.73 0.0314261 -0.0628523 
1.74 0.0308038 -0.0616077 
1.75 0.0301939 -0.0603877 
1.76 0.029596 -0.0591919 
1.77 0.0290099 -0.0580198 
1.78 0.0284354 -0.0568709 
1.79 0.0278724 -0.0557447 
1.8 0.0273204 -0.0546409 
1.81 0.0267794 -0.0535589 
1.82 0.0262492 -0.0524983 
1.83 0.0257294 -0.0514587 
1.84 0.0252199 -0.0504398 
1.85 0.0247205 -0.049441 
1.86 0.024231 -0.0484619 
1.87 0.0237511 -0.0475023 
1.88 0.0232808 -0.0465616 
1.89 0.0228198 -0.0456396 
1.9 0.0223679 -0.0447359 
1.91 0.021925 -0.04385 
1.92 0.0214909 -0.0429817 
1.93 0.0210653 -0.0421306 
1.94 0.0206482 -0.0412963 
1.95 0.0202393 -0.0404786 
1.96 0.0198385 -0.039677 
1.97 0.0194457 -0.0388913 
1.98 0.0190606 -0.0381212 
1.99 0.0186832 -0.0373663 
2 0.0183132 -0.0366264 
2.01 0.0179506 -0.0359011 
2.02 0.0175951 -0.0351902 
2.03 0.0172467 -0.0344934 
2.04 0.0169052 -0.0338103 
2.05 0.0165704 -0.0331408 
2.06 0.0162423 -0.0324846 
2.07 0.0159207 -0.0318413 
2.08 0.0156054 -0.0312108 
2.09 0.0152964 -0.0305928 
2.1 0.0149935 -0.029987 
2.11 0.0146966 -0.0293932 
2.12 0.0144056 -0.0288111 
2.13 0.0141203 -0.0282406 
2.14 0.0138407 -0.0276814 
2.15 0.0135666 -0.0271332 
2.16 0.013298 -0.0265959 
2.17 0.0130346 -0.0260693 
2.18 0.0127765 -0.0255531 
2.19 0.0125235 -0.0250471 
2.2 0.0122755 -0.0245511 
2.21 0.0120325 -0.0240649 
2.22 0.0117942 -0.0235884 
2.23 0.0115606 -0.0231213 
2.24 0.0113317 -0.0226634 
2.25 0.0111073 -0.0222147 
2.26 0.0108874 -0.0217748 
2.27 0.0106718 -0.0213436 
2.28 0.0104605 -0.0209209 
2.29 0.0102533 -0.0205067 
2.3 0.0100503 -0.0201006 
2.31 0.00985128 -0.0197026 
2.32 0.0096562 -0.0193124 
2.33 0.00946499 -0.01893 
2.34 0.00927757 -0.0185551 
2.35 0.00909385 -0.0181877 
2.36 0.00891378 -0.0178276 
2.37 0.00873727 -0.0174745 
2.38 0.00856425 -0.0171285 
2.39 0.00839466 -0.0167893 
2.4 0.00822843 -0.0164569 
2.41 0.00806549 -0.016131 
2.42 0.00790578 -0.0158116 
2.43 0.00774923 -0.0154985 
2.44 0.00759578 -0.0151916 
2.45 0.00744537 -0.0148907 
2.46 0.00729793 -0.0145959 
2.47 0.00715342 -0.0143068 
2.48 0.00701177 -0.0140235 
2.49 0.00687292 -0.0137458 
2.5 0.00673682 -0.0134736 
2.51 0.00660342 -0.0132068 
2.52 0.00647266 -0.0129453 
2.53 0.00634449 -0.012689 
2.54 0.00621886 -0.0124377 
2.55 0.00609571 -0.0121914 
2.56 0.005975 -0.01195 
2.57 0.00585669 -0.0117134 
2.58 0.00574071 -0.0114814 
2.59 0.00562703 -0.0112541 
2.6 0.00551561 -0.0110312 
2.61 0.00540639 -0.0108128 
2.62 0.00529933 -0.0105987 
2.63 0.00519439 -0.0103888 
2.64 0.00509153 -0.0101831 
2.65 0.00499071 -0.00998142 
2.66 0.00489189 -0.00978377 
2.67 0.00479502 -0.00959003 
2.68 0.00470007 -0.00940013 
2.69 0.004607 -0.00921399 
2.7 0.00451577 -0.00903154 
2.71 0.00442635 -0.00885269 
2.72 0.0043387 -0.00867739 
2.73 0.00425278 -0.00850556 
2.74 0.00416857 -0.00833714 
2.75 0.00408602 -0.00817204 
2.76 0.00400511 -0.00801022 
2.77 0.0039258 -0.0078516 
2.78 0.00384806 -0.00769613 
2.79 0.00377186 -0.00754373 
2.8 0.00369717 -0.00739435 
2.81 0.00362396 -0.00724792 
2.82 0.0035522 -0.0071044 
2.83 0.00348186 -0.00696372 
2.84 0.00341291 -0.00682582 
2.85 0.00334533 -0.00669066 
2.86 0.00327909 -0.00655817 
2.87 0.00321415 -0.00642831 
2.88 0.00315051 -0.00630101 
2.89 0.00308812 -0.00617624 
2.9 0.00302697 -0.00605394 
2.91 0.00296703 -0.00593406 
2.92 0.00290828 -0.00581655 
2.93 0.00285069 -0.00570137 
2.94 0.00279424 -0.00558848 
2.95 0.00273891 -0.00547781 
2.96 0.00268467 -0.00536934 
2.97 0.00263151 -0.00526302 
2.98 0.0025794 -0.0051588 
2.99 0.00252832 -0.00505664 
3 0.00247826 -0.00495651 
3.01 0.00242918 -0.00485836 
3.02 0.00238108 -0.00476216 
3.03 0.00233393 -0.00466786 
3.04 0.00228771 -0.00457543 
3.05 0.00224241 -0.00448482 
3.06 0.00219801 -0.00439601 
3.07 0.00215448 -0.00430897 
3.08 0.00211182 -0.00422364 
3.09 0.00207 -0.00414 
3.1 0.00202901 -0.00405802 
3.11 0.00198883 -0.00397767 
3.12 0.00194945 -0.0038989 
3.13 0.00191085 -0.00382169 
3.14 0.00187301 -0.00374602 
3.15 0.00183592 -0.00367184 
3.16 0.00179956 -0.00359913 
3.17 0.00176393 -0.00352786 
3.18 0.001729 -0.003458 
3.19 0.00169476 -0.00338952 
3.2 0.0016612 -0.00332241 
3.21 0.00162831 -0.00325662 
3.22 0.00159606 -0.00319213 
3.23 0.00156446 -0.00312892 
3.24 0.00153348 -0.00306696 
3.25 0.00150311 -0.00300623 
3.26 0.00147335 -0.0029467 
3.27 0.00144417 -0.00288835 
3.28 0.00141558 -0.00283115 
3.29 0.00138754 -0.00277509 
3.3 0.00136007 -0.00272014 
3.31 0.00133314 -0.00266627 
3.32 0.00130674 -0.00261348 
3.33 0.00128086 -0.00256172 
3.34 0.0012555 -0.002511 
3.35 0.00123064 -0.00246127 
3.36 0.00120627 -0.00241254 
3.37 0.00118238 -0.00236476 
3.38 0.00115897 -0.00231794 
3.39 0.00113602 -0.00227204 
3.4 0.00111352 -0.00222705 
3.41 0.00109147 -0.00218295 
3.42 0.00106986 -0.00213972 
3.43 0.00104867 -0.00209735 
3.44 0.00102791 -0.00205582 
3.45 0.00100755 -0.00201511 
3.46 0.000987602 -0.0019752 
3.47 0.000968046 -0.00193609 
3.48 0.000948876 -0.00189775 
3.49 0.000930087 -0.00186017 
3.5 0.000911669 -0.00182334 
3.51 0.000893616 -0.00178723 
3.52 0.000875921 -0.00175184 
3.53 0.000858576 -0.00171715 
3.54 0.000841575 -0.00168315 
3.55 0.00082491 -0.00164982 
3.56 0.000808575 -0.00161715 
3.57 0.000792563 -0.00158513 
3.58 0.000776869 -0.00155374 
3.59 0.000761486 -0.00152297 
3.6 0.000746407 -0.00149281 
3.61 0.000731626 -0.00146325 
3.62 0.000717139 -0.00143428 
3.63 0.000702938 -0.00140588 
3.64 0.000689018 -0.00137804 
3.65 0.000675374 -0.00135075 
3.66 0.000662001 -0.001324 
3.67 0.000648892 -0.00129778 
3.68 0.000636042 -0.00127208 
3.69 0.000623447 -0.00124689 
3.7 0.000611102 -0.0012222 
3.71 0.000599001 -0.001198 
3.72 0.00058714 -0.00117428 
3.73 0.000575513 -0.00115103 
3.74 0.000564117 -0.00112823 
3.75 0.000552946 -0.00110589 
3.76 0.000541997 -0.00108399 
3.77 0.000531264 -0.00106253 
3.78 0.000520744 -0.00104149 
3.79 0.000510432 -0.00102086 
3.8 0.000500325 -0.00100065 
3.81 0.000490417 -0.000980834 
3.82 0.000480706 -0.000961412 
3.83 0.000471187 -0.000942374 
3.84 0.000461857 -0.000923713 
3.85 0.000452711 -0.000905422 
3.86 0.000443746 -0.000887493 
3.87 0.000434959 -0.000869919 
3.88 0.000426346 -0.000852693 
3.89 0.000417904 -0.000835808 
3.9 0.000409628 -0.000819257 
3.91 0.000401517 -0.000803034 
3.92 0.000393566 -0.000787132 
3.93 0.000385773 -0.000771546 
3.94 0.000378134 -0.000756267 
3.95 0.000370646 -0.000741292 
3.96 0.000363306 -0.000726613 
3.97 0.000356112 -0.000712224 
3.98 0.00034906 -0.000698121 
3.99 0.000342148 -0.000684297 
4 0.000335373 -0.000670746 
4.01 0.000328732 -0.000657464 
4.02 0.000322223 -0.000644445 
4.03 0.000315842 -0.000631684 
4.04 0.000309588 -0.000619175 
4.05 0.000303457 -0.000606914 
4.06 0.000297448 -0.000594896 
4.07 0.000291558 -0.000583116 
4.08 0.000285785 -0.000571569 
4.09 0.000280126 -0.000560251 
4.1 0.000274579 -0.000549157 
4.11 0.000269141 -0.000538283 
4.12 0.000263812 -0.000527624 
4.13 0.000258588 -0.000517176 
4.14 0.000253467 -0.000506934 
4.15 0.000248448 -0.000496896 
4.16 0.000243528 -0.000487057 
4.17 0.000238706 -0.000477412 
4.18 0.000233979 -0.000467958 
4.19 0.000229346 -0.000458692 
4.2 0.000224804 -0.000449609 
4.21 0.000220353 -0.000440706 
4.22 0.000215989 -0.000431979 
4.23 0.000211712 -0.000423425 
4.24 0.00020752 -0.00041504 
4.25 0.000203411 -0.000406821 
4.26 0.000199383 -0.000398766 
4.27 0.000195435 -0.000390869 
4.28 0.000191565 -0.000383129 
4.29 0.000187771 -0.000375543 
4.3 0.000184053 -0.000368106 
4.31 0.000180408 -0.000360817 
4.32 0.000176836 -0.000353672 
4.33 0.000173334 -0.000346669 
4.34 0.000169902 -0.000339804 
4.35 0.000166538 -0.000333075 
4.36 0.00016324 -0.000326479 
4.37 0.000160007 -0.000320015 
4.38 0.000156839 -0.000313678 
4.39 0.000153733 -0.000307466 
4.4 0.000150689 -0.000301378 
4.41 0.000147705 -0.00029541 
4.42 0.00014478 -0.00028956 
4.43 0.000141913 -0.000283826 
4.44 0.000139103 -0.000278206 
4.45 0.000136348 -0.000272697 
4.46 0.000133648 -0.000267297 
4.47 0.000131002 -0.000262004 
4.48 0.000128408 -0.000256816 
4.49 0.000125865 -0.00025173 
4.5 0.000123373 -0.000246746 
4.51 0.00012093 -0.00024186 
4.52 0.000118535 -0.00023707 
4.53 0.000116188 -0.000232376 
4.54 0.000113887 -0.000227774 
4.55 0.000111632 -0.000223264 
4.56 0.000109421 -0.000218843 
4.57 0.000107255 -0.000214509 
4.58 0.000105131 -0.000210262 
4.59 0.000103049 -0.000206098 
4.6 0.000101008 -0.000202017 
4.61 9.90083e-05 -0.000198017 
4.62 9.70477e-05 -0.000194095 
4.63 9.5126e-05 -0.000190252 
4.64 9.32423e-05 -0.000186485 
4.65 9.13959e-05 -0.000182792 
4.66 8.95861e-05 -0.000179172 
4.67 8.78121e-05 -0.000175624 
4.68 8.60732e-05 -0.000172146 
4.69 8.43688e-05 -0.000168738 
4.7 8.26981e-05 -0.000165396 
4.71 8.10606e-05 -0.000162121 
4.72 7.94554e-05 -0.000158911 
4.73 7.7882e-05 -0.000155764 
4.74 7.63398e-05 -0.00015268 
4.75 7.48281e-05 -0.000149656 
4.76 7.33464e-05 -0.000146693 
4.77 7.1894e-05 -0.000143788 
4.78 7.04703e-05 -0.000140941 
4.79 6.90749e-05 -0.00013815 
4.8 6.77071e-05 -0.000135414 
4.81 6.63663e-05 -0.000132733 
4.82 6.50521e-05 -0.000130104 
4.83 6.3764e-05 -0.000127528 
4.84 6.25013e-05 -0.000125003 
4.85 6.12637e-05 -0.000122527 
4.86 6.00505e-05 -0.000120101 
4.87 5.88614e-05 -0.000117723 
4.88 5.76958e-05 -0.000115392 
4.89 5.65534e-05 -0.000113107 
4.9 5.54335e-05 -0.000110867 
4.91 5.43358e-05 -0.000108672 
4.92 5.32598e-05 -0.00010652 
4.93 5.22052e-05 -0.00010441 
4.94 5.11714e-05 -0.000102343 
4.95 5.01581e-05 -0.000100316 
4.96 4.91649e-05 -9.83298e-05 
4.97 4.81913e-05 -9.63827e-05 
4.98 4.7237e-05 -9.44741e-05 
4.99 4.63017e-05 -9.26033e-05 
5 4.53848e-05 -9.07696e-05 
5.01 4.44861e-05 -8.89722e-05 
5.02 4.36052e-05 -8.72104e-05 
5.03 4.27417e-05 -8.54834e-05 
5.04 4.18953e-05 -8.37907e-05 
5.05 4.10657e-05 -8.21315e-05 
5.06 4.02525e-05 -8.05051e-05 
5.07 3.94555e-05 -7.89109e-05 
5.08 3.86742e-05 -7.73483e-05 
5.09 3.79083e-05 -7.58167e-05 
5.1 3.71577e-05 -7.43154e-05 
5.11 3.64219e-05 -7.28438e-05 
5.12 3.57007e-05 -7.14013e-05 
5.13 3.49937e-05 -6.99874e-05 
5.14 3.43008e-05 -6.86015e-05 
5.15 3.36215e-05 -6.72431e-05 
5.16 3.29558e-05 -6.59116e-05 
5.17 3.23032e-05 -6.46064e-05 
5.18 3.16635e-05 -6.3327e-05 
5.19 3.10365e-05 -6.2073e-05 
5.2 3.04219e-05 -6.08439e-05 
5.21 2.98195e-05 -5.9639e-05 
5.22 2.9229e-05 -5.84581e-05 
5.23 2.86502e-05 -5.73005e-05 
5.24 2.80829e-05 -5.61658e-05 
5.25 2.75268e-05 -5.50536e-05 
5.26 2.69817e-05 -5.39635e-05 
5.27 2.64474e-05 -5.28949e-05 
5.28 2.59237e-05 -5.18474e-05 
5.29 2.54104e-05 -5.08208e-05 
5.3 2.49072e-05 -4.98144e-05 
5.31 2.4414e-05 -4.8828e-05 
5.32 2.39305e-05 -4.78611e-05 
5.33 2.34567e-05 -4.69134e-05 
5.34 2.29922e-05 -4.59844e-05 
5.35 2.25369e-05 -4.50738e-05 
5.36 2.20906e-05 -4.41812e-05 
5.37 2.16532e-05 -4.33064e-05 
5.38 2.12244e-05 -4.24488e-05 
5.39 2.08041e-05 -4.16082e-05 
5.4 2.03922e-05 -4.07843e-05 
5.41 1.99884e-05 -3.99767e-05 
5.42 1.95925e-05 -3.91851e-05 
5.43 1.92046e-05 -3.84092e-05 
5.44 1.88243e-05 -3.76486e-05 
5.45 1.84515e-05 -3.69031e-05 
5.46 1.80862e-05 -3.61723e-05 
5.47 1.7728e-05 -3.5456e-05 
5.48 1.7377e-05 -3.47539e-05 
5.49 1.70329e-05 -3.40657e-05 
5.5 1.66956e-05 -3.33912e-05 
5.51 1.6365e-05 -3.27299e-05 
5.52 1.60409e-05 -3.20818e-05 
5.53 1.57233e-05 -3.14465e-05 
5.54 1.54119e-05 -3.08238e-05 
5.55 1.51067e-05 -3.02135e-05 
5.56 1.48076e-05 -2.96152e-05 
5.57 1.45144e-05 -2.90287e-05 
5.58 1.4227e-05 -2.84539e-05 
5.59 1.39452e-05 -2.78905e-05 
5.6 1.36691e-05 -2.73382e-05 
5.61 1.33984e-05 -2.67968e-05 
5.62 1.31331e-05 -2.62662e-05 
5.63 1.2873e-05 -2.57461e-05 
5.64 1.26181e-05 -2.52363e-05 
5.65 1.23683e-05 -2.47365e-05 
5.66 1.21233e-05 -2.42467e-05 
5.67 1.18833e-05 -2.37666e-05 
5.68 1.1648e-05 -2.32959e-05 
5.69 1.14173e-05 -2.28346e-05 
5.7 1.11912e-05 -2.23825e-05 
5.71 1.09696e-05 -2.19392e-05 
5.72 1.07524e-05 -2.15048e-05 
5.73 1.05395e-05 -2.1079e-05 
5.74 1.03308e-05 -2.06616e-05 
5.75 1.01262e-05 -2.02524e-05 
5.76 9.92569e-06 -1.98514e-05 
5.77 9.72914e-06 -1.94583e-05 
5.78 9.53649e-06 -1.9073e-05 
5.79 9.34765e-06 -1.86953e-05 
5.8 9.16254e-06 -1.83251e-05 
5.81 8.98111e-06 -1.79622e-05 
5.82 8.80326e-06 -1.76065e-05 
5.83 8.62894e-06 -1.72579e-05 
5.84 8.45807e-06 -1.69161e-05 
5.85 8.29059e-06 -1.65812e-05 
5.86 8.12642e-06 -1.62528e-05 
5.87 7.9655e-06 -1.5931e-05 
5.88 7.80776e-06 -1.56155e-05 
5.89 7.65315e-06 -1.53063e-05 
5.9 7.50161e-06 -1.50032e-05 
5.91 7.35306e-06 -1.47061e-05 
5.92 7.20745e-06 -1.44149e-05 
5.93 7.06473e-06 -1.41295e-05 
5.94 6.92484e-06 -1.38497e-05 
5.95 6.78771e-06 -1.35754e-05 
5.96 6.6533e-06 -1.33066e-05 
5.97 6.52155e-06 -1.30431e-05 
5.98 6.39241e-06 -1.27848e-05 
5.99 6.26583e-06 -1.25317e-05 
6 6.14176e-06 -1.22835e-05 
6.01 6.02014e-06 -1.20403e-05 
6.02 5.90093e-06 -1.18019e-05 
6.03 5.78408e-06 -1.15682e-05 
6.04 5.66954e-06 -1.13391e-05 
6.05 5.55727e-06 -1.11145e-05 
6.06 5.44723e-06 -1.08945e-05 
6.07 5.33936e-06 -1.06787e-05 
6.08 5.23363e-06 -1.04673e-05 
6.09 5.12999e-06 -1.026e-05 
6.1 5.02841e-06 -1.00568e-05 
6.11 4.92884e-06 -9.85768e-06 
6.12 4.83124e-06 -9.66247e-06 
6.13 4.73557e-06 -9.47114e-06 
6.14 4.6418e-06 -9.28359e-06 
6.15 4.54988e-06 -9.09976e-06 
6.16 4.45978e-06 -8.91956e-06 
6.17 4.37147e-06 -8.74294e-06 
6.18 4.28491e-06 -8.56981e-06 
6.19 4.20006e-06 -8.40011e-06 
6.2 4.11689e-06 -8.23377e-06 
6.21 4.03536e-06 -8.07073e-06 
6.22 3.95546e-06 -7.91091e-06 
6.23 3.87713e-06 -7.75426e-06 
6.24 3.80036e-06 -7.60071e-06 
6.25 3.7251e-06 -7.4502e-06 
6.26 3.65134e-06 -7.30267e-06 
6.27 3.57903e-06 -7.15807e-06 
6.28 3.50816e-06 -7.01632e-06 
6.29 3.43869e-06 -6.87738e-06 
6.3 3.3706e-06 -6.7412e-06 
6.31 3.30385e-06 -6.60771e-06 
6.32 3.23843e-06 -6.47686e-06 
6.33 3.1743e-06 -6.34861e-06 
6.34 3.11145e-06 -6.22289e-06 
6.35 3.04983e-06 -6.09967e-06 
6.36 2.98944e-06 -5.97888e-06 
6.37 2.93024e-06 -5.86049e-06 
6.38 2.87222e-06 -5.74444e-06 
6.39 2.81534e-06 -5.63069e-06 
6.4 2.75959e-06 -5.51919e-06 
6.41 2.70495e-06 -5.4099e-06 
6.42 2.65139e-06 -5.30277e-06 
6.43 2.59888e-06 -5.19777e-06 
6.44 2.54742e-06 -5.09484e-06 
6.45 2.49698e-06 -4.99395e-06 
6.46 2.44753e-06 -4.89506e-06 
6.47 2.39907e-06 -4.79813e-06 
6.48 2.35156e-06 -4.70312e-06 
6.49 2.30499e-06 -4.60999e-06 
6.5 2.25935e-06 -4.5187e-06 
6.51 2.21461e-06 -4.42922e-06 
6.52 2.17076e-06 -4.34151e-06 
6.53 2.12777e-06 -4.25554e-06 
6.54 2.08564e-06 -4.17127e-06 
6.55 2.04434e-06 -4.08868e-06 
6.56 2.00386e-06 -4.00771e-06 
6.57 1.96418e-06 -3.92835e-06 
6.58 1.92528e-06 -3.85056e-06 
6.59 1.88716e-06 -3.77431e-06 
6.6 1.84979e-06 -3.69957e-06 
6.61 1.81316e-06 -3.62632e-06 
6.62 1.77725e-06 -3.55451e-06 
6.63 1.74206e-06 -3.48412e-06 
6.64 1.70756e-06 -3.41513e-06 
6.65 1.67375e-06 -3.3475e-06 
6.66 1.64061e-06 -3.28121e-06 
6.67 1.60812e-06 -3.21624e-06 
6.68 1.57628e-06 -3.15255e-06 
6.69 1.54506e-06 -3.09013e-06 
6.7 1.51447e-06 -3.02893e-06 
6.71 1.48448e-06 -2.96896e-06 
6.72 1.45508e-06 -2.91016e-06 
6.73 1.42627e-06 -2.85254e-06 
6.74 1.39803e-06 -2.79605e-06 
6.75 1.37034e-06 -2.74068e-06 
6.76 1.34321e-06 -2.68641e-06 
6.77 1.31661e-06 -2.63322e-06 
6.78 1.29054e-06 -2.58107e-06 
6.79 1.26498e-06 -2.52996e-06 
6.8 1.23993e-06 -2.47987e-06 
6.81 1.21538e-06 -2.43076e-06 
6.82 1.19131e-06 -2.38263e-06 
6.83 1.16772e-06 -2.33544e-06 
6.84 1.1446e-06 -2.2892e-06 
6.85 1.12193e-06 -2.24387e-06 
6.86 1.09972e-06 -2.19943e-06 
6.87 1.07794e-06 -2.15588e-06 
6.88 1.0566e-06 -2.11319e-06 
6.89 1.03567e-06 -2.07135e-06 
6.9 1.01516e-06 -2.03033e-06 
6.91 9.95062e-07 -1.99012e-06 
6.92 9.75358e-07 -1.95072e-06 
6.93 9.56044e-07 -1.91209e-06 
6.94 9.37112e-07 -1.87422e-06 
6.95 9.18556e-07 -1.83711e-06 
6.96 9.00366e-07 -1.80073e-06 
6.97 8.82537e-07 -1.76507e-06 
6.98 8.65061e-07 -1.73012e-06 
6.99 8.47931e-07 -1.69586e-06 
7 8.31141e-07 -1.66228e-06 
7.01 8.14683e-07 -1.62937e-06 
7.02 7.9855e-07 -1.5971e-06 
7.03 7.82737e-07 -1.56547e-06 
7.04 7.67238e-07 -1.53448e-06 
7.05 7.52045e-07 -1.50409e-06 
7.06 7.37153e-07 -1.47431e-06 
7.07 7.22556e-07 -1.44511e-06 
7.08 7.08248e-07 -1.4165e-06 
7.09 6.94223e-07 -1.38845e-06 
7.1 6.80476e-07 -1.36095e-06 
7.11 6.67001e-07 -1.334e-06 
7.12 6.53793e-07 -1.30759e-06 
7.13 6.40847e-07 -1.28169e-06 
7.14 6.28157e-07 -1.25631e-06 
7.15 6.15718e-07 -1.23144e-06 
7.16 6.03526e-07 -1.20705e-06 
7.17 5.91575e-07 -1.18315e-06 
7.18 5.7986e-07 -1.15972e-06 
7.19 5.68378e-07 -1.13676e-06 
7.2 5.57123e-07 -1.11425e-06 
7.21 5.46091e-07 -1.09218e-06 
7.22 5.35277e-07 -1.07055e-06 
7.23 5.24678e-07 -1.04936e-06 
7.24 5.14288e-07 -1.02858e-06 
7.25 5.04104e-07 -1.00821e-06 
7.26 4.94122e-07 -9.88243e-07 
7.27 4.84337e-07 -9.68674e-07 
7.28 4.74746e-07 -9.49493e-07 
7.29 4.65345e-07 -9.30691e-07 
7.3 4.56131e-07 -9.12261e-07 
7.31 4.47098e-07 -8.94197e-07 
7.32 4.38245e-07 -8.7649e-07 
7.33 4.29567e-07 -8.59133e-07 
7.34 4.2106e-07 -8.42121e-07 
7.35 4.12723e-07 -8.25445e-07 
7.36 4.0455e-07 -8.091e-07 
